food_name,calories,fat,sat_fat,carbs,sugar,protein,fiber,cholesterol,sodium,sodium_pct_daily,cholesterol_pct_daily,sat_fat_pct_daily,fat_pct_daily,carbs_pct_daily,fiber_pct_daily,sugar_pct_meal_limit,risk_level,risk_label,chatbot_summary
white corn raw,143,2.0,0.3,31.6,5.3,5.3,4.5,0.0,0.088,0.0044,0.0,1.5,3.076923076923077,10.533333333333333,18.0,53.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
alaska king crab raw,144,1.0,0.2,0.0,0.0,31.5,0.0,72.2,1.4,0.06999999999999999,24.066666666666666,1.0,1.5384615384615385,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
spinach egg noodles dry,145,1.7,0.4,26.7,0.0,5.6,2.6,36.1,0.096,0.0048000000000000004,12.033333333333333,2.0,2.6153846153846154,8.9,10.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
burdock root cooked,146,0.2,0.0,35.1,5.9,3.5,3.0,0.0,0.4,0.02,0.0,0.0,0.3076923076923077,11.700000000000001,12.0,59.00000000000001,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
egg noodles dry,146,1.7,0.4,27.1,0.7,5.4,1.3,31.9,0.095,0.00475,10.633333333333333,2.0,2.6153846153846154,9.033333333333333,5.2,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
whitefish smoked,147,1.3,0.3,0.0,0.0,31.8,0.0,44.9,1.4,0.06999999999999999,14.966666666666667,1.5,2.0,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
walleye pike raw,148,1.9,0.4,0.0,0.0,30.4,0.0,136.7,0.011,0.00055,45.56666666666666,2.0,2.923076923076923,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
walleye pike cooked,148,1.9,0.4,0.0,0.0,30.4,0.0,136.4,0.069,0.0034500000000000004,45.46666666666667,2.0,2.923076923076923,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
red potato raw,149,0.3,0.074,33.9,2.7,4.0,3.6,0.0,0.02,0.001,0.0,0.37,0.4615384615384615,11.299999999999999,14.400000000000002,27.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pear nectar,150,0.062,0.032,39.4,0.0,0.3,1.5,0.0,0.056,0.0028,0.0,0.16,0.09538461538461539,13.133333333333333,6.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
whole wheat cooked,150,1.0,0.1,33.2,0.2,4.8,3.9,0.0,0.6,0.03,0.0,0.5,1.5384615384615385,11.066666666666668,15.6,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
eppaw,150,1.8,0.0,31.7,0.0,4.6,0.0,0.0,0.015,0.0007499999999999999,0.0,0.0,2.769230769230769,10.566666666666666,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
bulgur cooked,151,0.4,0.053,33.8,0.2,5.6,8.2,0.0,0.049,0.0024500000000000004,0.0,0.265,0.6153846153846154,11.266666666666666,32.8,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
puffed rice,153,0.2,0.037,34.1,0.0,2.4,0.6,0.0,0.053,0.00265,0.0,0.185,0.3076923076923077,11.366666666666667,2.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
wheat shredded,155,1.0,0.2,36.2,0.4,5.2,5.5,0.0,0.086,0.004299999999999999,0.0,1.0,1.5384615384615385,12.066666666666666,22.0,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
buckwheat cooked,155,1.0,0.2,33.5,1.5,5.7,4.5,0.0,0.053,0.00265,0.0,1.0,1.5384615384615385,11.166666666666666,18.0,15.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cranberry apricot juice,157,0.0,0.0,39.7,0.0,0.5,0.2,0.0,0.007,0.00035,0.0,0.0,0.0,13.233333333333333,0.8,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
whiskey sour,158,0.0,0.018,13.9,0.0,0.0,0.0,0.0,0.067,0.00335,0.0,0.09,0.0,4.633333333333334,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
yam cooked,158,0.2,0.061,37.4,0.7,2.0,5.3,0.0,0.017,0.00085,0.0,0.305,0.3076923076923077,12.466666666666667,21.2,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
mozzarella cheese fat free,159,0.0,0.0,4.0,1.7,35.8,2.0,20.3,0.8,0.04,6.766666666666667,0.0,0.0,1.3333333333333335,8.0,17.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
grape soda,160,0.0,0.0,41.7,0.0,0.0,0.0,0.0,0.042,0.0021000000000000003,0.0,0.0,0.0,13.900000000000002,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
black eyed cowpeas cooked,160,0.6,0.2,33.5,5.3,5.2,8.3,0.0,0.036,0.0017999999999999997,0.0,1.0,0.923076923076923,11.166666666666666,33.2,53.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
baked potato,161,0.2,0.074,36.6,2.0,4.3,3.8,0.0,0.097,0.00485,0.0,0.37,0.3076923076923077,12.200000000000001,15.2,20.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pectin,163,0.2,0.052,45.2,0.0,0.2,4.3,0.0,0.1,0.005,0.0,0.26,0.3076923076923077,15.066666666666666,17.2,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
potato raw,164,0.2,0.028,37.2,1.7,4.3,4.7,0.0,0.072,0.0035999999999999995,0.0,0.13999999999999999,0.3076923076923077,12.400000000000002,18.8,17.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
dessert wine sweet,165,0.0,0.0,14.1,8.0,0.2,0.0,0.0,0.047,0.0023499999999999997,0.0,0.0,0.0,4.7,0.0,80.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pita bread,165,0.7,0.091,33.4,0.8,5.5,1.3,0.0,0.3,0.015,0.0,0.455,1.0769230769230769,11.133333333333333,5.2,8.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
conch baked,165,1.5,0.5,2.2,0.0,33.4,0.0,82.6,0.2,0.01,27.53333333333333,2.5,2.307692307692308,0.7333333333333334,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
cabernet sauvignon red wine,166,0.0,0.0,5.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333332,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
wild rice cooked,166,0.6,0.078,35.0,1.2,6.5,3.0,0.0,0.008,0.00039999999999999996,0.0,0.38999999999999996,0.923076923076923,11.666666666666666,12.0,12.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
chardonnay white wine,168,0.0,0.0,4.3,1.9,0.1,0.0,0.0,0.027,0.0013499999999999999,0.0,0.0,0.0,1.4333333333333333,0.0,19.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
ling cooked,168,1.2,0.0,0.0,0.0,36.8,0.0,77.0,0.3,0.015,25.666666666666664,0.0,1.846153846153846,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
ling raw,168,1.2,0.2,0.0,0.0,36.7,0.0,77.2,0.3,0.015,25.733333333333334,1.0,1.846153846153846,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
glutinous white rice cooked,169,0.3,0.056,36.7,0.078,3.5,1.7,0.0,0.027,0.0013499999999999999,0.0,0.27999999999999997,0.4615384615384615,12.233333333333334,6.800000000000001,0.7799999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
barbera red wine,170,0.0,0.0,5.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8666666666666665,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
bulgur dry,171,0.7,0.1,37.9,0.2,6.1,9.2,0.0,0.071,0.0035499999999999993,0.0,0.5,1.0769230769230769,12.633333333333333,36.8,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
late harvest white wine,172,0.0,0.0,20.6,0.0,0.1,13.1,0.0,0.0,0.0,0.0,0.0,0.0,6.866666666666667,52.400000000000006,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
burgundy red wine,172,0.0,0.0,7.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.466666666666667,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
vegetable macaroni cooked,172,0.1,0.037,35.7,1.5,6.1,5.8,0.0,0.015,0.0007499999999999999,0.0,0.185,0.15384615384615385,11.9,23.2,15.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
acorn squash raw,172,0.4,0.091,44.9,0.0,3.4,6.5,0.0,0.017,0.00085,0.0,0.455,0.6153846153846154,14.966666666666667,26.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
savoury noodle one pan dinner tandaco,172,1.2,0.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.846153846153846,1.8333333333333333,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
dolphinfish cooked,173,1.4,0.4,0.0,0.0,37.7,0.0,149.5,0.2,0.01,49.833333333333336,2.0,2.1538461538461537,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
dolphinfish raw,173,1.4,0.4,0.0,0.0,37.7,0.0,148.9,0.2,0.01,49.63333333333333,2.0,2.1538461538461537,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
whole wheat macaroni cooked,174,0.8,0.1,37.2,1.1,7.5,3.9,0.0,0.057,0.00285,0.0,0.5,1.2307692307692308,12.400000000000002,15.6,11.000000000000002,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
whole wheat spaghetti cooked,174,0.8,0.1,37.2,1.1,7.5,6.3,0.0,0.091,0.00455,0.0,0.5,1.2307692307692308,12.400000000000002,25.2,11.000000000000002,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
rambutan canned,175,0.4,0.0,44.7,0.0,1.4,1.9,0.0,0.051,0.00255,0.0,0.0,0.6153846153846154,14.900000000000002,7.6,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
couscous cooked,176,0.3,0.091,36.5,0.2,6.0,2.2,0.0,0.054,0.0026999999999999997,0.0,0.455,0.4615384615384615,12.166666666666668,8.8,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
oat bran bagel,176,0.8,0.1,36.8,1.1,7.4,2.5,0.0,0.4,0.02,0.0,0.5,1.2307692307692308,12.266666666666666,10.0,11.000000000000002,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
corn pasta cooked,176,1.0,0.1,39.1,0.0,3.7,6.7,0.0,0.0,0.0,0.0,0.5,1.5384615384615385,13.033333333333333,26.8,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
yam raw,177,0.3,0.067,41.8,0.8,2.3,6.2,0.0,0.017,0.00085,0.0,0.335,0.4615384615384615,13.933333333333334,24.8,8.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
fava beans canned,182,0.6,0.092,31.8,0.0,14.0,9.5,0.0,1.2,0.06,0.0,0.45999999999999996,0.923076923076923,10.6,38.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
spinach spaghetti cooked,182,0.9,0.1,36.6,0.0,6.4,0.0,0.0,0.061,0.0030499999999999998,0.0,0.5,1.3846153846153846,12.200000000000001,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
corn grits cooked,182,1.2,0.2,37.9,0.3,4.4,2.1,0.0,0.6,0.03,0.0,1.0,1.846153846153846,12.633333333333333,8.4,3.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
gooseberries canned,184,0.5,0.004,47.3,0.0,1.6,6.0,0.0,0.097,0.00485,0.0,0.02,0.7692307692307693,15.766666666666666,24.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cowpeas canned,185,1.3,0.3,32.7,0.0,11.4,7.9,0.0,0.7,0.034999999999999996,0.0,1.5,2.0,10.900000000000002,31.6,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
taro cooked,187,0.1,0.012,45.7,0.6,0.7,6.7,0.0,0.055,0.0027500000000000003,0.0,0.060000000000000005,0.15384615384615385,15.233333333333334,26.8,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
fava beans cooked,187,0.7,0.1,33.4,3.1,12.9,9.2,0.0,0.081,0.00405,0.0,0.5,1.0769230769230769,11.133333333333333,36.8,31.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sour cherries canned,189,0.3,0.007,48.6,0.0,1.9,2.0,0.0,0.073,0.00365,0.0,0.034999999999999996,0.4615384615384615,16.2,8.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
baby lima beans cooked,189,0.5,0.1,35.0,2.5,12.0,10.8,0.0,0.064,0.0031999999999999997,0.0,0.5,0.7692307692307693,11.666666666666666,43.2,25.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
mungo beans cooked,189,1.0,0.065,33.0,3.6,13.6,11.5,0.0,0.083,0.00415,0.0,0.325,1.5384615384615385,11.0,46.0,36.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cod raw,189,1.5,0.3,0.0,0.0,41.1,0.0,99.3,0.1,0.005,33.1,1.5,2.307692307692308,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
cod cooked,189,1.5,0.3,0.0,0.0,41.1,0.0,99.0,0.1,0.005,33.0,1.5,2.307692307692308,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
lima beans canned,190,0.4,0.095,35.9,0.0,11.9,11.6,0.0,0.8,0.04,0.0,0.475,0.6153846153846154,11.966666666666665,46.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
rice noodles cooked,190,0.4,0.072,42.3,0.052,3.2,1.8,0.0,0.075,0.00375,0.0,0.36,0.6153846153846154,14.099999999999998,7.200000000000001,0.52,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
barley cooked,193,0.7,0.1,44.3,0.4,3.5,6.0,0.0,0.064,0.0031999999999999997,0.0,0.5,1.0769230769230769,14.766666666666667,24.0,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
instant white rice cooked,193,0.8,0.088,41.4,0.0,3.6,1.0,0.0,0.001,4.9999999999999996e-05,0.0,0.43999999999999995,1.2307692307692308,13.799999999999999,4.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
parboiled white rice cooked,194,0.6,0.1,41.2,0.2,4.6,1.4,0.0,0.088,0.0044,0.0,0.5,0.923076923076923,13.733333333333334,5.6,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
rice sake,197,0.0,0.0,7.4,0.0,0.7,0.0,0.0,0.046,0.0023,0.0,0.0,0.0,2.466666666666667,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pinto beans canned,197,1.3,0.3,36.4,2.4,11.0,11.0,0.0,0.6,0.03,0.0,1.5,2.0,12.133333333333333,44.0,24.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
white rice steamed,199,0.4,0.0,44.7,0.0,4.2,1.2,0.0,0.009,0.00044999999999999993,0.0,0.0,0.6153846153846154,14.900000000000002,4.8,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
catjang cowpeas cooked,200,1.2,0.3,34.7,0.0,13.9,6.2,0.0,0.021,0.0010500000000000002,0.0,1.5,1.846153846153846,11.566666666666668,24.8,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
yardlong beans cooked,202,0.8,0.2,36.1,0.0,14.2,6.5,0.0,0.059,0.00295,0.0,1.0,1.2307692307692308,12.033333333333333,26.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pigeon peas cooked,203,0.6,0.1,39.1,0.0,11.4,11.3,0.0,0.036,0.0017999999999999997,0.0,0.5,0.923076923076923,13.033333333333333,45.2,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
white rice cooked,205,0.4,0.1,44.5,0.015,4.3,0.6,0.0,0.077,0.00385,0.0,0.5,0.6153846153846154,14.833333333333334,2.4,0.15,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
rose hips,206,0.4,0.0,48.5,3.3,2.0,30.6,0.0,0.035,0.0017500000000000003,0.0,0.0,0.6153846153846154,16.166666666666664,122.39999999999999,32.99999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
mothbeans cooked,207,1.0,0.2,37.1,0.0,13.8,0.0,0.0,0.086,0.004299999999999999,0.0,1.0,1.5384615384615385,12.366666666666667,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
millet cooked,207,1.7,0.3,41.2,0.2,6.1,2.3,0.0,0.046,0.0023,0.0,1.5,2.6153846153846154,13.733333333333334,9.2,2.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
